Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  03:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,411.7155535654165,0.0,391.1749935064,0.0 
 01/15  03:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,411.8092130928998,0.0,391.26869199902285,0.0 
 01/15  03:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,411.90214239712793,0.0,391.36166259669704,0.0 
 01/15  04:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,411.9943471158621,0.0,391.4539108943426,0.0 
 01/15  04:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,412.0858328448377,0.0,391.5454424452037,0.0 
 01/15  04:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,412.1766051362502,0.0,391.6362627602648,0.0 
 01/15  04:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,412.2666695020162,0.0,391.72637730953295,0.0 
 01/15  05:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,412.35603141062893,0.0,391.81579152180353,0.0 
 01/15  05:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,412.44469629053503,0.0,391.90451078454504,0.0 
 01/15  05:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,412.53266952745616,0.0,391.9925404451788,0.0 
 01/15  05:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,412.61995646869775,0.0,392.079885810963,0.0 
 01/15  06:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,412.7065624181415,0.0,392.16655214794457,0.0 
 01/15  06:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,412.79249264195096,0.0,392.2525446844521,0.0 
 01/15  06:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000007,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,412.8777523649625,0.0,392.3378686073702,0.0 
 01/15  06:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,412.96234677231416,0.0,392.4225290656324,0.0 
 01/15  07:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,413.0462810111931,0.0,392.50653116987087,0.0 
 01/15  07:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,413.1295601875755,0.0,392.58987999008974,0.0 
 01/15  07:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000007,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,413.21218937053345,0.0,392.67258055997087,0.0 
 01/15  07:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,413.29417358955834,0.0,392.75463787384797,0.0 
 01/15  08:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,413.3755178365391,0.0,392.8360568898498,0.0 
 01/15  08:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,413.45622706471477,0.0,392.9168425272219,0.0 
 01/15  08:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,413.53630619053735,0.0,392.9969996679574,0.0 
 01/15  08:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,413.6157600921579,0.0,393.0765331585426,0.0 
 01/15  09:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,413.6945936112898,0.0,393.15544780727953,0.0 
 01/15  09:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,413.7728115526262,0.0,393.23374838684686,0.0 
 01/15  09:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,413.8504186838401,0.0,393.3114396337188,0.0 
 01/15  09:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,413.92741973721434,0.0,393.3885262485129,0.0 
 01/15  10:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.00381940777885,0.0,393.4650128957582,0.0 
 01/15  10:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.0796223563375,0.0,393.5409042054089,0.0 
 01/15  10:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,414.1548332065577,0.0,393.6162047717953,0.0 
 01/15  10:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,414.2294565477641,0.0,393.6909191549058,0.0 
 01/15  11:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.3034969342407,0.0,393.76505187898874,0.0 
 01/15  11:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.3769588853466,0.0,393.83860743592965,0.0 
 01/15  11:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.449846885982,0.0,393.91159028117556,0.0 
 01/15  11:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.5221653870541,0.0,393.98400483862497,0.0 
 01/15  12:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.59391880501073,0.0,394.05585549678665,0.0 
 01/15  12:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.6651115230053,0.0,394.12714661203796,0.0 
 01/15  12:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.7357478906634,0.0,394.1978825067637,0.0 
 01/15  12:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,414.8058322240831,0.0,394.2680674713338,0.0 
 01/15  13:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,414.8753688069992,0.0,394.3377057629405,0.0 
 01/15  13:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,414.9443618893857,0.0,394.40680160641205,0.0 
 01/15  13:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,415.0128156897844,0.0,394.47535919502855,0.0 
 01/15  13:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,6.66047930809961e-8,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.08073439390864,0.0,394.5433826893568,0.0 
 01/15  14:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.1481221556896,0.0,394.6108762189978,0.0 
 01/15  14:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.2149830971612,0.0,394.67784388188744,0.0 
 01/15  14:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.281321308692,0.0,394.7442897441797,0.0 
 01/15  14:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,415.34714084945153,0.0,394.81021784222685,0.0 
 01/15  15:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,415.4124457476427,0.0,394.8756321805996,0.0 
 01/15  15:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.4772400003858,0.0,394.94053673406603,0.0 
 01/15  15:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.5415275746492,0.0,395.0049354464282,0.0 
 01/15  15:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,16.999999999999993,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,415.60531240620196,0.0,395.06883223226765,0.0 
 01/15  16:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,415.6685984019423,0.0,395.13223097554885,0.0 
 01/15  16:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,16.999999999999996,0.0,18.086421714553918,18.1203734780543,20.48814965061249,12.057614476369277,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.73138943687087,0.0,395.19513553055003,0.0 
