Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  03:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,411.80921309295815,0.0,391.2686919986735,0.0 
 01/15  03:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,411.90214239747723,0.0,391.36166259623144,0.0 
 01/15  04:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,411.9943471160369,0.0,391.45391089387715,0.0 
 01/15  04:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,412.0858328450705,0.0,391.5454424447381,0.0 
 01/15  04:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.1766051365994,0.0,391.6362627599156,0.0 
 01/15  04:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.26666950236546,0.0,391.72637730906735,0.0 
 01/15  05:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,412.3560314109782,0.0,391.8157915213379,0.0 
 01/15  05:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,412.44469629059313,0.0,391.9045107841957,0.0 
 01/15  05:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,412.53266952815477,0.0,391.9925404449459,0.0 
 01/15  05:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999993,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,412.61995646863954,0.0,392.07988581026433,0.0 
 01/15  06:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.7065624187236,0.0,392.16655214782804,0.0 
 01/15  06:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.7924926421255,0.0,392.25254468387,0.0 
 01/15  06:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.8777523651953,0.0,392.3378686070208,0.0 
 01/15  06:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,412.9623467727214,0.0,392.4225290653995,0.0 
 01/15  07:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,413.04628101148404,0.0,392.50653116940515,0.0 
 01/15  07:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000007,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,413.12956018792465,0.0,392.58987998962397,0.0 
 01/15  07:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000007,17.000000000000004,5.517720861675933e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,413.2121893708828,0.0,392.67258055950526,0.0 
 01/15  07:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,413.29417358990764,0.0,392.7546378734988,0.0 
 01/15  08:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,413.37551783694664,0.0,392.8360568895006,0.0 
 01/15  08:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,413.45622706518054,0.0,392.91684252652357,0.0 
 01/15  08:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,413.53630619094486,0.0,392.9969996677247,0.0 
 01/15  08:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,413.61576009262365,0.0,393.0765331578441,0.0 
 01/15  09:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,413.6945936118138,0.0,393.15544780692994,0.0 
 01/15  09:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,413.77281155297527,0.0,393.2337483862648,0.0 
 01/15  09:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,413.85041868424736,0.0,393.3114396332531,0.0 
 01/15  09:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,413.9274197376216,0.0,393.3885262480472,0.0 
 01/15  10:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,414.00381940841913,0.0,393.4650128950597,0.0 
 01/15  10:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,414.0796223566285,0.0,393.54090420517616,0.0 
 01/15  10:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.1548332068487,0.0,393.61620477132976,0.0 
 01/15  10:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.2294565481717,0.0,393.69091915444017,0.0 
 01/15  11:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.30349693464825,0.0,393.76505187887227,0.0 
 01/15  11:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.376958885754,0.0,393.8386074353476,0.0 
 01/15  11:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.4498468864477,0.0,393.91159028094273,0.0 
 01/15  11:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.52216538740333,0.0,393.9840048381594,0.0 
 01/15  12:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,414.59391880536,0.0,394.0558554964372,0.0 
 01/15  12:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.66511152352916,0.0,394.12714661145594,0.0 
 01/15  12:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.73574789083807,0.0,394.1978825062978,0.0 
 01/15  12:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.80583222478174,0.0,394.26806747098465,0.0 
 01/15  13:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,414.8753688071739,0.0,394.3377057624749,0.0 
 01/15  13:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,414.9443618899678,0.0,394.40680160617933,0.0 
 01/15  13:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.01281569025025,0.0,394.475359194912,0.0 
 01/15  13:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.08073439454904,0.0,394.5433826892404,0.0 
 01/15  14:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.1481221561553,0.0,394.6108762188816,0.0 
 01/15  14:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.2149830976269,0.0,394.6778438815382,0.0 
 01/15  14:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.28132130909944,0.0,394.7442897442961,0.0 
 01/15  14:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.3471408499173,0.0,394.8102178421105,0.0 
 01/15  15:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.4124457481086,0.0,394.875632180716,0.0 
 01/15  15:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.000000000000004,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,5.517720861675933e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,5.517720861675933e-8,415.4772400009096,0.0,394.9405367339495,0.0 
 01/15  15:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.5415275749985,0.0,395.004935446661,0.0 
 01/15  15:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,415.60531240678404,0.0,395.0688322320349,0.0 
 01/15  16:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,7.49164,7.505703278713961,8.486468129016542,0.0,0.0,415.668598402117,0.0,395.1322309755488,0.0 
 01/15  16:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,7.49164,7.505703278713961,8.486468129016542,4.994426666666667,7.49164,7.505703278713961,8.486468129016542,0.0,2.7588604308379665e-8,7.49164,7.505703278713961,8.486468129016542,2.7588604308379665e-8,0.0,415.73138943721995,0.0,395.1951355306664,0.0 
